month,station,datetime,obs_type,obs_value,TMAX_F,country_code
2,24,18670207,0,10,51,10
5,22,18670517,0,10,51,9
10,20,18671008,0,10,51,7
10,5,18671008,0,10,51,2
12,22,18671202,0,10,51,9
10,22,18671008,0,10,51,9
2,23,18670228,0,10,51,10
10,6,18671009,0,10,51,3
2,27,18670208,0,10,51,12
12,27,18671220,0,10,51,12
7,3,18670731,0,10,51,1
2,24,18670201,0,10,51,10
2,6,18670213,0,10,51,3
10,22,18671003,0,10,51,9
5,5,18670503,0,10,51,2
2,27,18670212,0,10,51,12
4,22,18670418,0,11,51,9
11,26,18671112,0,11,51,12
4,12,18670409,0,11,51,4
2,11,18670227,0,11,51,4
12,19,18671224,0,11,51,6
2,19,18670209,0,11,51,6
2,26,18670215,0,11,51,12
2,19,18670202,0,11,51,6
4,26,18670410,0,11,51,12
11,9,18671124,0,11,51,4
2,26,18670217,0,11,51,12
3,12,18670301,0,11,51,4
3,15,18670301,0,11,51,4
5,13,18670517,0,11,51,4
4,13,18670425,0,11,51,4
4,16,18670418,0,11,51,4
5,13,18670522,0,11,51,4
4,26,18670408,0,11,51,12
2,26,18670213,0,11,51,12
12,26,18671209,0,11,51,12
10,7,18671009,0,11,51,4
12,19,18671225,0,11,51,6
10,21,18671028,0,11,51,8
10,6,18671004,0,11,51,3
2,11,18670228,0,11,51,4
4,17,18670427,0,11,51,4
3,19,18670326,0,11,51,6
4,14,18670427,0,11,51,4
9,22,18670927,0,11,51,9
5,13,18670508,0,11,51,4
5,9,18670526,0,11,51,4
4,22,18670404,0,11,51,9
11,24,18671116,0,11,51,10
10,8,18671011,0,11,51,4
5,10,18670522,0,11,51,4
2,26,18670223,0,11,51,12
4,12,18670402,0,11,51,4
10,6,18671010,0,11,51,3
10,26,18671006,0,11,51,12
5,16,18670523,0,11,51,4
5,14,18670523,0,11,51,4
10,26,18671007,0,11,51,12
3,15,18670302,0,11,51,4
11,18,18671129,0,11,51,5
12,19,18671222,0,11,51,6
2,26,18670218,0,11,51,12
3,12,18670302,0,11,51,4
4,21,18670413,0,11,51,8
12,26,18671213,0,11,51,12
11,8,18671101,0,11,51,4
12,19,18671217,0,11,51,6
5,6,18670522,0,11,51,3
2,19,18670204,0,11,51,6
10,8,18671010,0,11,51,4
12,19,18671212,0,11,51,6
12,26,18671211,0,11,51,12
4,9,18670425,0,11,51,4
10,16,18671023,0,11,51,4
4,7,18670402,0,11,51,4
11,16,18671105,0,11,51,4
11,26,18671113,0,11,51,12
4,26,18670412,0,11,51,12
2,5,18670210,0,11,51,2
5,11,18670514,0,11,51,4
4,26,18670424,0,11,51,12
2,11,18670214,0,11,51,4
11,12,18671106,0,11,51,4
11,12,18671114,0,11,51,4
10,26,18671004,0,11,51,12
2,26,18670224,0,11,51,12
12,26,18671210,0,11,51,12
8,25,18670827,0,11,51,11
9,25,18670913,0,11,51,11
2,20,18670206,0,11,51,7
9,3,18670906,0,11,51,1
4,20,18670404,0,11,51,7
3,24,18670305,0,11,51,10
2,18,18670205,0,11,51,5
5,25,18670511,0,11,51,11
3,20,18670325,0,11,51,7
2,27,18670222,0,11,51,12
5,27,18670523,0,11,51,12
10,20,18671013,0,11,51,7
10,5,18671029,0,11,51,2
10,27,18671009,0,11,51,12
2,18,18670212,0,11,51,5
11,18,18671115,0,11,51,5
3,18,18670327,0,11,51,5
3,6,18670322,0,11,51,3
5,6,18670523,0,11,52,3
11,18,18671114,0,11,52,5
7,25,18670713,0,11,52,11
5,22,18670514,0,11,52,9
10,6,18671006,0,11,52,3
2,22,18670211,0,11,52,9
2,6,18670214,0,11,52,3
2,5,18670226,0,11,52,2
2,18,18670207,0,11,52,5
10,22,18671025,0,11,52,9
4,21,18670411,0,11,52,8
7,25,18670712,0,11,52,11
4,6,18670402,0,11,52,3
3,22,18670328,0,11,52,9
9,5,18670926,0,11,52,2
1,24,18670131,0,11,52,10
2,18,18670218,0,11,52,5
10,27,18671010,0,11,52,12
10,21,18671003,0,11,52,8
11,24,18671115,0,11,52,10
4,5,18670417,0,11,52,2
10,27,18671007,0,11,52,12
1,23,18670130,0,11,52,10
11,23,18671121,0,11,52,10
4,18,18670421,0,11,52,5
2,23,18670212,0,11,52,10
3,23,18670316,0,11,52,10
10,20,18671004,0,11,52,7
10,21,18671025,0,11,52,8
3,5,18670331,0,11,52,2
3,23,18670315,0,11,52,10
1,23,18670131,0,11,52,10
12,6,18671201,0,11,52,3
4,20,18670403,0,11,52,7
4,5,18670404,0,11,52,2
2,23,18670217,0,11,52,10
12,18,18671224,0,11,52,5
2,23,18670216,0,11,52,10
2,6,18670218,0,11,52,3
3,23,18670318,0,11,52,10
2,18,18670209,0,11,52,5
11,23,18671113,0,11,52,10
2,18,18670216,0,11,52,5
11,18,18671103,0,11,52,5
11,12,18671121,0,11,52,4
10,9,18671012,0,11,52,4
5,9,18670522,0,11,52,4
5,7,18670522,0,11,52,4
5,15,18670528,0,11,52,4
11,27,18671108,0,11,52,12
11,9,18671125,0,11,52,4
10,9,18671023,0,11,52,4
7,2,18670729,0,11,52,1
7,2,18670716,0,11,52,1
10,13,18671005,0,11,52,4
9,3,18670925,0,11,52,1
10,13,18671026,0,11,52,4
5,12,18670522,0,11,52,4
11,28,18671129,0,11,52,13
10,12,18671030,0,11,52,4
10,7,18671031,0,11,52,4
11,26,18671101,0,11,52,12
11,14,18671126,0,11,52,4
6,25,18670611,0,11,52,11
10,14,18671024,0,11,52,4
10,9,18671006,0,11,52,4
10,10,18671005,0,11,52,4
11,28,18671123,0,11,52,13
10,7,18671010,0,11,52,4
10,26,18671029,0,11,52,12
11,26,18671114,0,11,52,12
5,26,18670524,0,11,52,12
10,20,18671027,0,11,52,7
10,16,18671031,0,11,52,4
6,25,18670619,0,11,52,11
10,28,18671025,0,11,52,13
10,9,18671005,0,11,52,4
10,13,18671007,0,11,52,4
10,16,18671012,0,11,52,4
10,5,18671028,0,11,52,2
5,11,18670523,0,11,52,4
7,3,18670728,0,11,52,1
10,9,18671028,0,11,52,4
11,26,18671107,0,11,52,12
10,15,18671012,0,11,52,4
11,28,18671106,0,11,52,13
11,20,18671102,0,11,52,7
10,14,18671012,0,11,52,4
11,28,18671127,0,11,52,13
5,16,18670522,0,11,52,4
5,15,18670522,0,11,52,4
10,13,18671025,0,11,52,4
12,21,18671202,0,11,52,8
7,3,18670709,0,11,52,1
5,16,18670507,0,11,52,4
3,21,18670330,0,11,52,8
5,17,18670514,0,11,52,4
2,18,18670225,0,11,52,5
2,21,18670206,0,11,52,8
5,14,18670514,0,11,52,4
5,12,18670514,0,11,52,4
3,12,18670330,0,11,52,4
5,11,18670503,0,11,52,4
5,28,18670503,0,11,52,13
4,16,18670421,0,11,52,4
2,19,18670201,0,11,52,6
5,12,18670508,0,11,52,4
2,12,18670218,0,11,52,4
4,14,18670422,0,11,52,4
1,19,18670129,0,11,52,6
5,10,18670513,0,11,52,4
5,9,18670508,0,11,52,4
5,14,18670504,0,11,52,4
1,27,18670131,0,11,52,12
12,27,18671211,0,11,52,12
12,19,18671213,0,11,52,6
4,14,18670425,0,11,52,4
4,14,18670404,0,11,52,4
4,21,18670418,0,11,52,8
4,21,18670404,0,11,52,8
4,7,18670418,0,11,52,4
2,26,18670222,0,11,52,12
4,16,18670414,0,11,52,4
1,19,18670130,0,11,52,6
5,17,18670501,0,11,52,4
4,6,18670416,0,11,52,3
4,9,18670416,0,11,52,4
4,7,18670413,0,11,52,4
1,27,18670122,0,11,52,12
4,14,18670412,0,11,52,4
5,16,18670515,0,11,52,4
4,26,18670425,0,11,52,12
5,14,18670501,0,11,52,4
4,26,18670411,0,11,52,12
4,12,18670411,0,11,52,4
12,28,18671228,0,11,52,13
5,7,18670515,0,11,52,4
4,7,18670409,0,11,52,4
4,6,18670409,0,11,52,3
2,18,18670224,0,11,52,5
4,28,18670406,0,11,52,13
1,27,18670125,0,11,52,12
4,12,18670406,0,11,52,4
4,7,18670412,0,11,52,4
12,26,18671220,0,11,52,12
1,5,18670131,0,11,52,2
5,15,18670507,0,11,52,4
2,20,18670211,0,11,52,7
3,6,18670310,0,11,52,3
1,27,18670128,0,11,52,12
2,19,18670211,0,11,52,6
5,11,18670507,0,11,52,4
4,13,18670429,0,11,52,4
3,28,18670311,0,11,52,13
2,26,18670212,0,11,52,12
2,26,18670209,0,11,52,12
2,28,18670214,0,11,52,13
2,24,18670208,0,11,52,10
3,24,18670310,0,11,52,10
2,23,18670201,0,11,52,10
10,6,18671012,0,11,52,3
12,18,18671220,0,11,52,5
2,23,18670218,0,11,52,10
2,24,18670218,0,11,52,10
7,3,18670717,0,11,52,1
11,27,18671109,0,11,52,12
2,27,18670223,0,11,52,12
9,20,18670926,0,11,52,7
3,23,18670314,0,11,52,10
4,6,18670408,0,11,52,3
11,27,18671107,0,11,52,12
2,22,18670206,0,11,52,9
1,18,18670131,0,11,52,5
4,5,18670403,0,11,52,2
9,25,18670911,0,11,52,11
4,5,18670407,0,11,52,2
3,21,18670328,0,11,52,8
2,22,18670222,0,11,52,9
11,24,18671106,0,11,52,10
7,25,18670704,0,11,52,11
9,21,18670926,0,11,52,8
4,18,18670409,0,11,52,5
4,21,18670408,0,11,52,8
11,18,18671109,0,11,52,5
11,24,18671114,0,11,53,10
7,3,18670730,0,11,53,1
11,18,18671111,0,11,53,5
2,24,18670211,0,11,53,10
2,6,18670219,0,11,53,3
4,22,18670422,0,11,53,9
3,6,18670328,0,11,53,3
10,5,18671027,0,11,53,2
7,3,18670707,0,11,53,1
12,18,18671214,0,11,53,5
12,27,18671216,0,11,53,12
11,24,18671108,0,12,53,10
2,23,18670211,0,12,53,10
5,6,18670524,0,12,53,3
7,3,18670708,0,12,53,1
7,25,18670701,0,12,53,11
10,5,18671016,0,12,53,2
4,6,18670404,0,12,53,3
10,5,18671014,0,12,53,2
9,22,18670926,0,12,53,9
5,27,18670515,0,12,53,12
3,6,18670329,0,12,53,3
3,5,18670325,0,12,53,2
11,22,18671102,0,12,53,9
8,3,18670801,0,12,53,1
5,6,18670501,0,12,53,3
3,18,18670302,0,12,53,5
4,22,18670430,0,12,53,9
2,27,18670216,0,12,53,12
2,27,18670206,0,12,53,12
9,5,18670928,0,12,53,2
7,25,18670715,0,12,53,11
4,6,18670403,0,12,53,3
4,6,18670406,0,12,53,3
4,27,18670410,0,12,53,12
2,27,18670220,0,12,53,12
5,13,18670510,0,12,53,4
5,13,18670528,0,12,53,4
10,17,18671025,0,12,53,4
4,26,18670414,0,12,53,12
5,26,18670525,0,12,53,12
5,16,18670528,0,12,53,4
4,6,18670407,0,12,53,3
4,16,18670415,0,12,53,4
10,16,18671025,0,12,53,4
10,13,18671012,0,12,53,4
5,6,18670515,0,12,53,3
10,8,18671012,0,12,53,4
5,14,18670506,0,12,53,4
4,18,18670411,0,12,53,5
12,15,18671226,0,12,53,4
8,1,18670808,0,12,53,1
2,27,18670207,0,12,53,12
4,26,18670409,0,12,53,12
9,16,18670930,0,12,53,4
4,27,18670409,0,12,53,12
10,8,18671015,0,12,53,4
1,26,18670125,0,12,53,12
11,19,18671113,0,12,53,6
4,8,18670417,0,12,53,4
1,26,18670128,0,12,53,12
5,13,18670509,0,12,53,4
5,11,18670515,0,12,53,4
12,15,18671225,0,12,53,4
12,26,18671216,0,12,53,12
5,26,18670523,0,12,53,12
2,26,18670211,0,12,53,12
5,17,18670523,0,12,53,4
5,7,18670501,0,12,53,4
4,26,18670420,0,12,53,12
2,19,18670212,0,12,53,6
4,26,18670421,0,12,53,12
10,8,18671029,0,12,53,4
10,10,18671029,0,12,53,4
1,26,18670127,0,12,53,12
3,28,18670302,0,12,53,13
10,10,18671024,0,12,53,4
3,26,18670324,0,12,53,12
11,16,18671125,0,12,53,4
10,10,18671022,0,12,53,4
11,6,18671101,0,12,53,3
5,28,18670521,0,12,53,13
4,10,18670425,0,12,53,4
10,17,18671003,0,12,53,4
11,14,18671125,0,12,53,4
10,11,18671031,0,12,53,4
11,13,18671125,0,12,53,4
7,3,18670729,0,12,53,1
12,26,18671223,0,12,53,12
2,19,18670213,0,12,53,6
10,10,18671007,0,12,53,4
12,24,18671213,0,12,53,10
4,8,18670415,0,12,53,4
2,10,18670208,0,12,53,4
11,13,18671111,0,12,53,4
11,16,18671110,0,12,53,4
11,26,18671129,0,12,53,12
5,8,18670517,0,12,53,4
10,16,18671024,0,12,53,4
4,10,18670418,0,12,53,4
1,19,18670131,0,12,53,6
11,24,18671119,0,12,53,10
10,14,18671008,0,12,53,4
10,13,18671011,0,12,53,4
11,18,18671108,0,12,53,5
5,17,18670507,0,12,53,4
8,3,18670803,0,12,53,1
10,11,18671024,0,12,53,4
5,12,18670521,0,12,53,4
5,16,18670514,0,12,53,4
10,12,18671011,0,12,53,4
5,13,18670521,0,12,53,4
10,9,18671011,0,12,53,4
10,16,18671005,0,12,53,4
10,6,18671011,0,12,53,3
4,10,18670401,0,12,53,4
4,26,18670419,0,12,53,12
11,23,18671120,0,12,53,10
4,7,18670430,0,12,53,4
10,24,18671007,0,12,53,10
11,21,18671102,0,12,53,8
5,18,18670525,0,12,53,5
10,22,18671013,0,12,53,9
3,27,18670324,0,12,53,12
1,18,18670123,0,12,53,5
2,18,18670223,0,12,53,5
12,18,18671226,0,12,53,5
11,18,18671107,0,12,53,5
11,24,18671103,0,12,53,10
10,22,18671014,0,12,53,9
4,5,18670409,0,12,53,2
1,27,18670127,0,12,53,12
2,27,18670219,0,12,53,12
9,25,18670912,0,12,53,11
12,27,18671215,0,12,53,12
11,27,18671103,0,12,53,12
7,25,18670716,0,12,53,11
10,5,18671007,0,12,53,2
5,5,18670504,0,12,53,2
2,24,18670210,0,12,53,10
3,24,18670309,0,12,53,10
10,18,18671005,0,12,53,5
10,6,18671003,0,12,53,3
11,18,18671106,0,12,53,5
10,6,18671029,0,12,53,3
3,23,18670317,0,12,54,10
2,23,18670208,0,12,54,10
2,23,18670215,0,12,54,10
3,5,18670308,0,12,54,2
10,6,18671007,0,12,54,3
8,25,18670817,0,12,54,11
10,21,18671030,0,12,54,8
11,23,18671114,0,12,54,10
6,25,18670601,0,12,54,11
5,6,18670516,0,12,54,3
10,22,18671031,0,12,54,9
12,23,18671215,0,12,54,10
5,18,18670515,0,12,54,5
12,20,18671202,0,12,54,7
12,23,18671202,0,12,54,10
12,18,18671216,0,12,54,5
12,18,18671223,0,12,54,5
5,18,18670522,0,12,54,5
3,27,18670326,0,12,54,12
2,27,18670209,0,12,54,12
7,25,18670731,0,12,54,11
11,22,18671115,0,12,54,9
10,20,18671030,0,12,54,7
8,3,18670804,0,12,54,1
5,6,18670502,0,12,54,3
4,18,18670425,0,12,54,5
4,6,18670410,0,12,54,3
2,21,18670211,0,12,54,8
5,20,18670516,0,12,54,7
4,27,18670408,0,12,54,12
10,27,18671026,0,12,54,12
10,21,18671020,0,12,54,8
10,12,18671031,0,12,54,4
5,28,18670504,0,12,54,13
10,12,18671023,0,12,54,4
10,16,18671022,0,12,54,4
5,11,18670522,0,12,54,4
10,13,18671003,0,12,54,4
2,19,18670228,0,12,54,6
10,26,18671028,0,12,54,12
10,28,18671007,0,12,54,13
10,18,18671025,0,12,54,5
4,20,18670430,0,12,54,7
10,14,18671025,0,12,54,4
10,26,18671025,0,12,54,12
10,26,18671024,0,12,54,12
4,28,18670428,0,12,54,13
12,11,18671226,0,12,54,4
10,26,18671026,0,12,54,12
5,26,18670520,0,12,54,12
5,20,18670505,0,12,54,7
5,8,18670506,0,12,54,4
10,16,18671028,0,12,54,4
10,14,18671007,0,12,54,4
12,26,18671214,0,12,54,12
11,28,18671125,0,12,54,13
1,26,18670131,0,12,54,12
5,25,18670509,0,12,54,11
12,26,18671201,0,12,54,12
3,11,18670302,0,12,54,4
2,27,18670214,0,12,54,12
10,11,18671007,0,12,54,4
4,8,18670425,0,12,54,4
1,27,18670123,0,12,54,12
12,12,18671225,0,12,54,4
5,26,18670514,0,12,54,12
4,10,18670404,0,12,54,4
6,25,18670623,0,12,54,11
4,13,18670418,0,12,54,4
5,11,18670517,0,12,54,4
4,11,18670405,0,12,54,4
11,10,18671111,0,12,54,4
4,26,18670417,0,12,54,12
11,17,18671111,0,12,54,4
4,26,18670407,0,12,54,12
4,15,18670409,0,12,54,4
10,14,18671011,0,12,54,4
4,14,18670430,0,12,54,4
10,28,18671004,0,12,54,13
4,9,18670417,0,12,54,4
4,9,18670412,0,12,54,4
2,26,18670221,0,12,54,12
5,26,18670515,0,12,54,12
4,26,18670413,0,12,54,12
5,13,18670516,0,12,54,4
4,9,18670414,0,12,54,4
5,9,18670516,0,12,54,4
4,26,18670415,0,12,54,12
5,10,18670528,0,12,54,4
4,13,18670417,0,12,54,4
4,7,18670425,0,12,54,4
4,26,18670403,0,12,54,12
4,28,18670402,0,12,54,13
10,28,18671008,0,12,54,13
4,9,18670424,0,12,54,4
12,26,18671215,0,12,54,12
10,13,18671009,0,12,54,4
10,17,18671009,0,12,54,4
11,26,18671103,0,12,54,12
9,9,18670926,0,12,54,4
3,26,18670325,0,12,54,12
10,13,18671010,0,12,54,4
4,6,18670421,0,12,54,3
11,17,18671108,0,12,54,4
5,8,18670518,0,12,54,4
11,19,18671105,0,12,54,6
10,26,18671019,0,12,54,12
1,18,18670107,0,12,54,5
5,8,18670524,0,12,54,4
4,17,18670401,0,12,54,4
11,15,18671120,0,12,54,4
11,11,18671107,0,12,54,4
2,26,18670219,0,12,54,12
4,23,18670401,0,12,54,10
7,2,18670709,0,12,54,1
4,9,18670419,0,12,54,4
3,19,18670327,0,12,54,6
4,15,18670411,0,12,54,4
1,18,18670129,0,12,54,5
2,5,18670208,0,12,54,2
10,21,18671013,0,12,54,8
3,5,18670311,0,12,54,2
1,18,18670106,0,12,54,5
9,25,18670914,0,12,54,11
5,18,18670521,0,12,54,5
11,18,18671102,0,12,54,5
7,3,18670716,0,12,54,1
4,6,18670415,0,12,54,3
10,20,18671022,0,12,54,7
11,18,18671104,0,12,54,5
4,27,18670425,0,12,54,12
7,25,18670718,0,12,54,11
10,6,18671031,0,12,54,3
7,1,18670707,0,12,54,1
9,25,18670907,0,12,54,11
10,18,18671024,0,12,54,5
12,18,18671221,0,12,54,5
2,18,18670213,0,12,54,5
2,24,18670209,0,12,54,10
8,3,18670820,0,12,54,1
3,20,18670329,0,12,54,7
2,24,18670220,0,12,54,10
7,25,18670723,0,12,54,11
4,18,18670429,0,12,54,5
10,18,18671028,0,12,54,5
3,5,18670330,0,12,54,2
2,23,18670209,0,12,54,10
10,5,18671026,0,12,54,2
10,24,18671014,0,12,54,10
10,22,18671023,0,12,54,9
10,18,18671007,0,12,54,5
10,21,18671021,0,12,54,8
1,18,18670124,0,12,54,5
4,18,18670420,0,12,54,5
2,22,18670216,0,12,54,9
6,25,18670630,0,12,54,11
4,6,18670412,0,12,54,3
10,21,18671031,0,13,55,8
10,22,18671030,0,13,55,9
10,5,18671018,0,13,55,2
3,22,18670325,0,13,55,9
10,20,18671016,0,13,55,7
10,21,18671027,0,13,55,8
4,22,18670415,0,13,55,9
10,20,18671026,0,13,55,7
4,21,18670422,0,13,55,8
12,18,18671215,0,13,55,5
2,27,18670215,0,13,55,12
4,21,18670428,0,13,55,8
11,27,18671130,0,13,55,12
9,25,18670906,0,13,55,11
2,18,18670210,0,13,55,5
7,1,18670708,0,13,55,1
4,27,18670411,0,13,55,12
10,20,18671014,0,13,55,7
4,27,18670413,0,13,55,12
4,27,18670414,0,13,55,12
6,3,18670627,0,13,55,1
2,18,18670221,0,13,55,5
2,24,18670219,0,13,55,10
6,25,18670613,0,13,55,11
11,23,18671105,0,13,55,10
8,25,18670821,0,13,55,11
10,20,18671025,0,13,55,7
9,25,18670901,0,13,55,11
9,27,18670930,0,13,55,12
9,25,18670909,0,13,55,11
9,20,18670925,0,13,55,7
4,26,18670428,0,13,55,12
2,23,18670210,0,13,55,10
11,10,18671122,0,13,55,4
7,2,18670708,0,13,55,1
8,2,18670803,0,13,55,1
11,14,18671108,0,13,55,4
11,23,18671108,0,13,55,10
4,19,18670401,0,13,55,6
10,7,18671007,0,13,55,4
5,9,18670517,0,13,55,4
11,15,18671126,0,13,55,4
4,26,18670405,0,13,55,12
11,14,18671111,0,13,55,4
10,26,18671015,0,13,55,12
10,26,18671017,0,13,55,12
4,15,18670429,0,13,55,4
10,26,18671018,0,13,55,12
5,9,18670511,0,13,55,4
5,14,18670522,0,13,55,4
5,16,18670508,0,13,55,4
11,7,18671101,0,13,55,4
7,2,18670717,0,13,55,1
3,26,18670322,0,13,55,12
5,26,18670522,0,13,55,12
3,26,18670323,0,13,55,12
2,19,18670225,0,13,55,6
5,15,18670501,0,13,55,4
5,7,18670523,0,13,55,4
5,8,18670523,0,13,55,4
11,19,18671104,0,13,55,6
5,13,18670518,0,13,55,4
2,5,18670209,0,13,55,2
8,2,18670801,0,13,55,1
10,16,18671006,0,13,55,4
10,14,18671005,0,13,55,4
8,1,18670806,0,13,55,1
7,2,18670702,0,13,55,1
10,13,18671004,0,13,55,4
4,26,18670416,0,13,55,12
5,15,18670515,0,13,55,4
5,12,18670515,0,13,55,4
10,10,18671012,0,13,55,4
2,26,18670220,0,13,55,12
4,22,18670423,0,13,55,9
5,15,18670514,0,13,55,4
4,13,18670416,0,13,55,4
10,9,18671009,0,13,55,4
1,18,18670126,0,13,55,5
1,26,18670126,0,13,55,12
10,17,18671010,0,13,55,4
10,9,18671010,0,13,55,4
10,23,18671009,0,13,55,10
2,19,18670218,0,13,55,6
9,10,18670926,0,13,55,4
9,2,18670926,0,13,55,1
5,13,18670511,0,13,55,4
4,12,18670416,0,13,55,4
10,26,18671008,0,13,55,12
2,19,18670214,0,13,55,6
4,19,18670410,0,13,55,6
11,18,18671113,0,13,55,5
11,27,18671113,0,13,55,12
10,26,18671014,0,13,55,12
5,9,18670527,0,13,55,4
10,8,18671008,0,13,55,4
5,17,18670528,0,13,55,4
11,19,18671114,0,13,55,6
10,13,18671008,0,13,55,4
4,28,18670412,0,13,55,13
10,16,18671008,0,13,55,4
10,17,18671008,0,13,55,4
5,7,18670516,0,13,55,4
6,2,18670628,0,13,55,1
4,11,18670425,0,13,55,4
5,13,18670527,0,13,55,4
2,19,18670227,0,13,55,6
11,11,18671122,0,13,55,4
5,16,18670521,0,13,55,4
10,10,18671030,0,13,55,4
5,14,18670507,0,13,55,4
5,16,18670519,0,13,55,4
10,21,18671024,0,13,55,8
10,7,18671030,0,13,55,4
5,7,18670506,0,13,55,4
10,28,18671027,0,13,55,13
10,17,18671024,0,13,55,4
10,13,18671028,0,13,55,4
10,7,18671003,0,13,55,4
10,8,18671003,0,13,55,4
10,10,18671003,0,13,55,4
5,10,18670521,0,13,55,4
10,6,18671030,0,13,55,3
10,26,18671023,0,13,55,12
10,26,18671030,0,13,55,12
5,15,18670504,0,13,55,4
10,7,18671024,0,13,55,4
10,16,18671003,0,13,55,4
3,19,18670306,0,13,55,6
10,16,18671026,0,13,55,4
12,12,18671227,0,13,55,4
10,10,18671026,0,13,55,4
10,15,18671025,0,13,55,4
10,10,18671025,0,13,55,4
10,11,18671025,0,13,55,4
3,11,18670301,0,13,55,4
3,19,18670301,0,13,55,6
10,18,18671029,0,13,55,5
3,18,18670326,0,13,55,5
4,27,18670412,0,13,55,12
10,27,18671019,0,13,55,12
10,27,18671005,0,13,55,12
2,18,18670222,0,13,55,5
9,25,18670908,0,13,55,11
10,5,18671004,0,13,55,2
10,18,18671026,0,13,55,5
10,5,18671015,0,13,55,2
4,27,18670407,0,13,55,12
5,27,18670524,0,13,55,12
8,25,18670815,0,13,55,11
10,21,18671022,0,13,55,8
4,20,18670408,0,13,55,7
4,18,18670414,0,13,55,5
10,21,18671001,0,13,55,8
4,18,18670412,0,13,55,5
11,23,18671106,0,13,55,10
7,3,18670702,0,13,55,1
4,21,18670430,0,13,55,8
3,24,18670316,0,13,55,10
3,24,18670330,0,13,55,10
7,3,18670705,0,13,55,1
10,27,18671018,0,13,55,12
10,20,18671015,0,13,55,7
11,23,18671115,0,13,55,10
1,27,18670106,0,13,55,12
8,25,18670822,0,13,55,11
3,6,18670324,0,13,55,3
10,22,18671020,0,13,55,9
2,23,18670220,0,13,55,10
4,18,18670418,0,13,55,5
10,27,18671023,0,13,56,12
5,18,18670524,0,13,56,5
3,6,18670323,0,13,56,3
3,5,18670328,0,13,56,2
4,5,18670418,0,13,56,2
7,1,18670730,0,13,56,1
4,21,18670415,0,13,56,8
10,22,18671021,0,13,56,9
9,21,18670925,0,13,56,8
10,24,18671013,0,13,56,10
9,5,18670925,0,13,56,2
3,27,18670325,0,13,56,12
2,21,18670216,0,13,56,8
4,6,18670414,0,13,56,3
6,20,18670616,0,13,56,7
3,18,18670323,0,13,56,5
10,27,18671027,0,13,56,12
4,18,18670415,0,13,56,5
3,24,18670315,0,13,56,10
8,1,18670801,0,13,56,1
5,18,18670523,0,13,56,5
4,27,18670421,0,13,56,12
4,18,18670413,0,13,56,5
5,24,18670501,0,13,56,10
3,27,18670331,0,13,56,12
4,14,18670418,0,13,56,4
4,16,18670426,0,13,56,4
4,26,18670426,0,13,56,12
10,11,18671003,0,13,56,4
5,13,18670525,0,13,56,4
11,28,18671111,0,13,56,13
10,28,18671028,0,13,56,13
5,16,18670525,0,13,56,4
10,9,18671029,0,13,56,4
10,26,18671001,0,13,56,12
4,15,18670418,0,13,56,4
10,13,18671029,0,13,56,4
5,21,18670514,0,13,56,8
10,26,18671009,0,13,56,12
11,28,18671108,0,13,56,13
10,28,18671023,0,13,56,13
5,11,18670521,0,13,56,4
11,19,18671112,0,13,56,6
4,10,18670426,0,13,56,4
4,13,18670426,0,13,56,4
4,13,18670415,0,13,56,4
11,19,18671115,0,13,56,6
2,18,18670219,0,13,56,5
10,19,18671017,0,13,56,6
11,28,18671124,0,13,56,13
9,17,18670926,0,13,56,4
1,27,18670126,0,13,56,12
5,19,18670513,0,13,56,6
4,14,18670419,0,13,56,4
10,27,18671012,0,13,56,12
10,11,18671008,0,13,56,4
4,10,18670416,0,13,56,4
2,19,18670217,0,13,56,6
10,14,18671009,0,13,56,4
10,14,18671028,0,13,56,4
12,27,18671214,0,13,56,12
1,18,18670127,0,13,56,5
9,16,18670923,0,13,56,4
10,17,18671028,0,13,56,4
10,19,18671026,0,13,56,6
10,11,18671012,0,13,56,4
5,7,18670514,0,13,56,4
4,15,18670422,0,13,56,4
2,19,18670215,0,13,56,6
10,7,18671015,0,13,56,4
4,19,18670409,0,13,56,6
5,16,18670520,0,13,56,4
4,17,18670419,0,13,56,4
10,10,18671011,0,13,56,4
4,13,18670412,0,13,56,4
10,13,18671030,0,13,56,4
2,19,18670226,0,13,56,6
7,2,18670712,0,13,56,1
4,28,18670401,0,13,56,13
12,27,18671213,0,13,56,12
5,20,18670518,0,13,56,7
4,17,18670430,0,13,56,4
10,26,18671005,0,13,56,12
3,19,18670328,0,13,56,6
7,2,18670730,0,13,56,1
10,19,18671023,0,13,56,6
11,28,18671101,0,13,56,13
10,19,18671019,0,13,56,6
3,18,18670322,0,13,56,5
11,19,18671106,0,13,56,6
3,19,18670331,0,13,56,6
5,13,18670504,0,13,56,4
9,26,18670930,0,13,56,12
11,14,18671101,0,13,56,4
11,13,18671101,0,13,56,4
4,28,18670403,0,13,56,13
5,22,18670522,0,13,56,9
10,19,18671020,0,13,56,6
10,20,18671031,0,13,56,7
6,22,18670609,0,13,56,9
5,12,18670517,0,13,56,4
1,18,18670128,0,13,56,5
9,16,18670914,0,13,56,4
11,19,18671103,0,13,56,6
7,3,18670715,0,13,56,1
10,19,18671029,0,13,56,6
7,2,18670718,0,13,56,1
12,15,18671227,0,13,56,4
11,13,18671104,0,13,56,4
10,8,18671005,0,13,56,4
10,16,18671004,0,13,56,4
12,11,18671227,0,13,56,4
